date,site,opp_name,win_or_loss,winning_score,opp_score,fgm,fga,fg_perc,threes,three_att,three_perc,ft,fta,ft_perc,orb,trb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_fg_perc,opp_threes,opp_three_att,opp_three_perc,opp_ft,opp_fta,opp_ft_perc,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,team,drb,opp_drb
2019-02-01,@,Iowa,L,59,74,21,65,0.32299999999999995,8,33,0.242,9,12,0.75,6,35,11,5,3,8,20,26,57,0.456,6,14,0.429,16,24,0.667,7,45,10,7,5,9,14,michigan,29,38
2019-02-05,@,Rutgers,W,77,65,26,58,0.44799999999999995,11,23,0.478,14,17,0.8240000000000001,4,29,14,3,5,7,17,24,58,0.414,5,12,0.41700000000000004,12,16,0.75,9,34,12,4,4,9,18,michigan,25,25
2019-02-09,,Wisconsin,W,61,52,25,56,0.446,4,17,0.235,7,9,0.778,5,34,11,5,5,5,9,24,59,0.40700000000000003,4,12,0.33299999999999996,0,2,0.0,7,32,5,2,5,7,13,michigan,29,25
2019-02-12,@,Penn State,L,69,75,25,49,0.51,7,20,0.35,12,16,0.75,4,25,10,5,3,12,19,24,52,0.462,6,15,0.4,21,34,0.618,11,31,7,7,3,11,13,michigan,21,20
2019-02-16,,Maryland,W,65,52,25,59,0.424,7,26,0.26899999999999996,8,10,0.8,6,30,15,7,4,5,13,20,55,0.364,6,22,0.273,6,8,0.75,10,37,11,1,2,16,12,michigan,24,27
2019-02-21,@,Minnesota,W,69,60,25,57,0.439,13,28,0.46399999999999997,6,11,0.545,4,34,20,6,7,9,13,25,67,0.373,1,10,0.1,9,18,0.5,13,42,13,4,2,8,13,michigan,30,29
2019-02-24,,Michigan State,L,70,77,23,58,0.397,7,26,0.26899999999999996,17,20,0.85,9,28,6,3,2,8,18,24,48,0.5,5,20,0.25,24,30,0.8,7,31,15,5,3,6,16,michigan,19,24
2019-02-28,,Nebraska,W,82,53,30,54,0.556,12,22,0.545,10,19,0.526,7,42,19,3,4,12,10,23,67,0.34299999999999997,2,12,0.16699999999999998,5,9,0.556,10,30,6,8,3,5,12,michigan,35,20
2019-03-03,@,Maryland,W,69,62,25,57,0.439,6,20,0.3,13,15,0.867,9,28,14,4,3,3,12,25,58,0.431,6,20,0.3,6,10,0.6,11,30,8,1,6,9,17,michigan,19,19
2019-03-09,@,Michigan State,L,63,75,25,62,0.40299999999999997,8,22,0.364,5,7,0.7140000000000001,3,18,10,8,1,5,20,23,49,0.469,6,22,0.273,23,30,0.767,10,42,12,3,8,13,12,michigan,15,32
2019-03-15,N,Iowa,W,74,53,28,62,0.452,10,30,0.33299999999999996,8,12,0.667,5,37,24,9,4,6,14,21,59,0.35600000000000004,1,16,0.063,10,18,0.556,9,35,10,4,4,11,9,michigan,32,26
2019-03-16,N,Minnesota,W,76,49,32,62,0.516,10,26,0.385,2,2,1.0,7,34,21,5,6,7,8,22,54,0.40700000000000003,2,12,0.16699999999999998,3,9,0.33299999999999996,5,26,18,3,2,8,11,michigan,27,21
